Location ID,No.,Date/Time,Name,CardNo
27,3133438,7/31/2018 21:26:29,3133438,
27,3133438,8/1/2018 8:36:07,3133438,
26,3133439,7/31/2018 8:27:19,3133439,
27,3133439,7/31/2018 21:32:28,3133439,
26,3133439,8/1/2018 8:28:58,3133439,
24,3133441,7/31/2018 8:22:46,3133441,
24,3133441,7/31/2018 21:32:21,3133441,
24,3133441,7/31/2018 21:32:24,3133441,
24,3133441,8/1/2018 8:25:14,3133441,
24,3133441,8/1/2018 8:25:17,3133441,
26,3133442,7/31/2018 8:32:16,3133442,
26,3133442,7/31/2018 8:32:19,3133442,
27,3133442,7/31/2018 21:32:55,3133442,
26,3133442,8/1/2018 8:24:41,3133442,
24,3133443,7/31/2018 8:24:12,3133443,
24,3133443,7/31/2018 8:24:18,3133443,
24,3133443,7/31/2018 21:28:32,3133443,
24,3133443,8/1/2018 8:27:54,3133443,
24,3133443,8/1/2018 8:27:59,3133443,
27,3133444,7/31/2018 8:31:14,3133444,
26,3133444,7/31/2018 21:32:36,3133444,
27,3133444,8/1/2018 8:30:02,3133444,
56,3155142,7/31/2018 8:31:26,3155142,
24,3155142,7/31/2018 21:32:34,3155142,
56,3155142,8/1/2018 8:26:10,3155142,
25,3155143,7/31/2018 8:25:09,3155143,
24,3155143,7/31/2018 21:29:20,3155143,
24,3155143,7/31/2018 21:29:21,3155143,
25,3155143,8/1/2018 8:23:09,3155143,
24,3155144,7/31/2018 8:23:44,3155144,
24,3155144,7/31/2018 21:25:51,3155144,
25,3155144,8/1/2018 8:23:17,3155144,
25,3155144,8/1/2018 8:23:25,3155144,
59,3155145,7/31/2018 8:34:03,3155145,
59,3155145,7/31/2018 20:25:54,3155145,
59,3155145,8/1/2018 8:24:37,3155145,
24,3155146,7/31/2018 8:26:03,3155146,
24,3155146,7/31/2018 21:25:53,3155146,
24,3155146,7/31/2018 21:25:55,3155146,
24,3155146,8/1/2018 8:24:15,3155146,
25,3166033,7/31/2018 8:24:31,3166033,
25,3166033,7/31/2018 20:25:52,3166033,
25,3166033,8/1/2018 8:28:34,3166033,
24,3166035,7/31/2018 8:36:15,3166035,
24,3166035,7/31/2018 17:23:22,3166035,
24,3166035,7/31/2018 17:23:23,3166035,
24,3166035,8/1/2018 8:30:33,3166035,
24,3166035,8/1/2018 8:30:44,3166035,
25,3166037,7/31/2018 8:22:39,3166037,
25,3166037,7/31/2018 20:26:01,3166037,
25,3166037,8/1/2018 8:27:28,3166037,
25,3167253,7/31/2018 8:26:46,3167253,
25,3167253,7/31/2018 20:26:41,3167253,
25,3167255,7/31/2018 8:23:40,3167255,
25,3167255,7/31/2018 20:26:21,3167255,
25,3167255,8/1/2018 8:29:44,3167255,
26,3167258,7/31/2018 8:23:30,3167258,
26,3167258,7/31/2018 20:26:50,3167258,
25,3167259,7/31/2018 8:37:52,3167259,
25,3167259,7/31/2018 8:37:55,3167259,
25,3167259,7/31/2018 20:27:00,3167259,
25,3167259,8/1/2018 8:23:48,3167259,
25,3167259,8/1/2018 8:23:50,3167259,
25,3167261,7/31/2018 8:24:01,3167261,
25,3167261,7/31/2018 8:24:09,3167261,
25,3167261,7/31/2018 20:27:33,3167261,
25,3167261,8/1/2018 8:23:00,3167261,
25,3167262,7/31/2018 8:30:39,3167262,
25,3167262,7/31/2018 20:27:35,3167262,
25,3167262,8/1/2018 8:25:16,3167262,
27,3167263,7/31/2018 8:35:50,3167263,
27,3167263,7/31/2018 8:35:51,3167263,
27,3167263,8/1/2018 8:29:37,3167263,
27,3167263,8/1/2018 8:29:38,3167263,
25,3167264,7/31/2018 8:22:53,3167264,
27,3167264,7/31/2018 20:25:48,3167264,
26,3167264,8/1/2018 8:28:05,3167264,
25,3167265,7/31/2018 8:35:03,3167265,
25,3167265,7/31/2018 20:29:19,3167265,
25,3167265,8/1/2018 8:31:26,3167265,
26,3167266,7/31/2018 8:35:57,3167266,
26,3167266,7/31/2018 8:36:13,3167266,
27,3167266,7/31/2018 20:28:22,3167266,
27,3167266,7/31/2018 20:28:47,3167266,
27,3167266,8/1/2018 8:22:15,3167266,
59,3177214,7/31/2018 8:23:09,3177214,
59,3177214,7/31/2018 8:23:10,3177214,
59,3177214,7/31/2018 21:26:33,3177214,
59,3177214,7/31/2018 21:26:34,3177214,
59,3177214,8/1/2018 8:22:48,3177214,
59,3177214,8/1/2018 8:22:49,3177214,
59,3177216,7/31/2018 8:25:13,3177216,
59,3177216,7/31/2018 21:31:14,3177216,
59,3177216,8/1/2018 8:23:27,3177216,
59,3177216,8/1/2018 8:23:29,3177216,
58,3177218,7/31/2018 8:23:15,3177218,
58,3177218,7/31/2018 8:23:17,3177218,
58,3177218,7/31/2018 21:30:33,3177218,
58,3177218,8/1/2018 8:22:33,3177218,
58,3177219,7/31/2018 8:27:14,3177219,
58,3177219,7/31/2018 21:29:34,3177219,
58,3177219,8/1/2018 8:27:30,3177219,
59,3177220,7/31/2018 8:23:26,3177220,
59,3177220,7/31/2018 8:23:27,3177220,
59,3177220,7/31/2018 21:30:59,3177220,
59,3177220,7/31/2018 21:31:00,3177220,
59,3177220,8/1/2018 8:29:14,3177220,
59,3177220,8/1/2018 8:29:15,3177220,
59,3177221,8/1/2018 8:22:27,3177221,
59,3177222,7/31/2018 8:28:47,3177222,
59,3177222,7/31/2018 21:29:54,3177222,
59,3177222,8/1/2018 8:29:41,3177222,
59,3177222,8/1/2018 8:29:43,3177222,
24,3188253,7/31/2018 8:22:48,3188253,
24,3188253,7/31/2018 21:29:29,3188253,
24,3188253,7/31/2018 21:29:31,3188253,
25,3188253,8/1/2018 8:21:50,3188253,
57,3188254,7/31/2018 8:23:15,3188254,
57,3188254,7/31/2018 21:26:14,3188254,
57,3188254,8/1/2018 8:22:18,3188254,
25,3188256,7/31/2018 8:30:09,3188256,
25,3188256,7/31/2018 21:26:01,3188256,
25,3188256,8/1/2018 8:30:09,3188256,
25,3188257,7/31/2018 8:30:18,3188257,
24,3188257,7/31/2018 21:27:00,3188257,
25,3188257,8/1/2018 8:32:16,3188257,
25,3188258,7/31/2018 8:31:24,3188258,
24,3188258,7/31/2018 21:26:35,3188258,
25,3188258,8/1/2018 8:31:05,3188258,
25,3188259,7/31/2018 8:29:03,3188259,
25,3188259,7/31/2018 21:27:50,3188259,
25,3188259,7/31/2018 21:27:51,3188259,
25,3188259,8/1/2018 8:30:44,3188259,
25,3188259,8/1/2018 8:30:45,3188259,
25,3188260,7/31/2018 8:25:05,3188260,
26,3188260,7/31/2018 19:26:09,3188260,
25,3188260,8/1/2018 8:28:57,3188260,
25,3188261,7/31/2018 8:26:50,3188261,
25,3188261,7/31/2018 8:26:52,3188261,
24,3188261,7/31/2018 21:28:38,3188261,
25,3188261,8/1/2018 8:25:48,3188261,
25,3188261,8/1/2018 8:25:50,3188261,
25,3188262,7/31/2018 8:35:04,3188262,
25,3188262,7/31/2018 21:26:47,3188262,
25,3188262,8/1/2018 8:30:29,3188262,
25,3188263,7/31/2018 8:34:02,3188263,
25,3188263,7/31/2018 21:29:49,3188263,
24,3188263,8/1/2018 8:32:24,3188263,
24,3188263,8/1/2018 8:32:26,3188263,
25,3188264,7/31/2018 8:23:25,3188264,
25,3188264,7/31/2018 21:26:42,3188264,
25,3188264,8/1/2018 8:24:25,3188264,
25,3193185,7/31/2018 8:32:54,3193185,
25,3193185,7/31/2018 20:27:40,3193185,
25,3193185,8/1/2018 8:32:36,3193185,
25,3193186,7/31/2018 8:22:31,3193186,
24,3193186,7/31/2018 20:26:05,3193186,
24,3193186,7/31/2018 20:26:09,3193186,
25,3193186,8/1/2018 8:21:54,3193186,
25,3193187,7/31/2018 8:28:16,3193187,
25,3193187,7/31/2018 21:25:41,3193187,
25,3193187,8/1/2018 8:32:39,3193187,
25,3193188,7/31/2018 8:25:12,3193188,
25,3193188,7/31/2018 20:26:54,3193188,
25,3193188,8/1/2018 8:25:11,3193188,
25,3193189,7/31/2018 8:33:23,3193189,
25,3193189,7/31/2018 20:27:03,3193189,
25,3193189,8/1/2018 8:32:44,3193189,
27,3193191,7/31/2018 8:28:59,3193191,
27,3193191,7/31/2018 20:26:06,3193191,
27,3193191,8/1/2018 8:28:22,3193191,
25,3193192,7/31/2018 8:25:28,3193192,
25,3193192,7/31/2018 20:28:50,3193192,
25,3193192,7/31/2018 20:29:00,3193192,
25,3193192,8/1/2018 8:26:10,3193192,
25,3193192,8/1/2018 8:26:27,3193192,
25,3193193,7/31/2018 8:36:59,3193193,
25,3193193,7/31/2018 20:26:26,3193193,
25,3193193,8/1/2018 8:39:51,3193193,
59,3197041,7/31/2018 8:23:44,3197041,
59,3197041,7/31/2018 8:23:46,3197041,
58,3197041,7/31/2018 8:23:54,3197041,
59,3197041,7/31/2018 21:30:55,3197041,
59,3197041,7/31/2018 21:30:57,3197041,
58,3197041,8/1/2018 8:22:04,3197041,
14,3206917,7/31/2018 8:24:11,3206917,
14,3206917,7/31/2018 21:25:48,3206917,
14,3206917,8/1/2018 8:21:50,3206917,
14,3206917,8/1/2018 8:21:54,3206917,
65,3208517,7/31/2018 8:27:10,3208517,
65,3208517,7/31/2018 8:27:11,3208517,
65,3208517,7/31/2018 20:34:52,3208517,
65,3208517,7/31/2018 20:34:54,3208517,
65,3208519,7/31/2018 13:57:12,3208519,
65,3208519,8/1/2018 8:25:12,3208519,
65,3208520,7/31/2018 14:00:21,3208520,
13,3214268,7/31/2018 8:22:28,3214268,
13,3214268,7/31/2018 20:28:13,3214268,
13,3214268,8/1/2018 8:23:42,3214268,
14,3214269,7/31/2018 8:28:51,3214269,
15,3214269,7/31/2018 20:28:45,3214269,
14,3214269,8/1/2018 8:28:23,3214269,
14,3214269,8/1/2018 8:28:29,3214269,
14,3214270,7/31/2018 8:25:42,3214270,
14,3214270,7/31/2018 8:25:48,3214270,
13,3214270,7/31/2018 20:26:45,3214270,
14,3214270,8/1/2018 8:24:09,3214270,
12,3214273,7/31/2018 8:34:21,3214273,
15,3214273,7/31/2018 20:34:15,3214273,
15,3214273,7/31/2018 20:34:16,3214273,
13,3214273,8/1/2018 8:34:07,3214273,
12,3214274,7/31/2018 8:22:26,3214274,
12,3214274,7/31/2018 20:27:41,3214274,
12,3214274,8/1/2018 8:24:37,3214274,
12,3214277,7/31/2018 8:32:30,3214277,
12,3214277,7/31/2018 20:29:48,3214277,
12,3214277,8/1/2018 8:34:10,3214277,
15,3214279,7/31/2018 8:27:19,3214279,
15,3214279,7/31/2018 20:28:30,3214279,
15,3214279,8/1/2018 8:24:37,3214279,
15,3214281,7/31/2018 8:28:45,3214281,
14,3214281,7/31/2018 20:28:44,3214281,
15,3214281,8/1/2018 8:28:04,3214281,
12,3214282,7/31/2018 8:31:53,3214282,
12,3214282,7/31/2018 8:31:55,3214282,
12,3214282,7/31/2018 20:26:36,3214282,
12,3214282,7/31/2018 20:26:39,3214282,
13,3214283,7/31/2018 8:27:55,3214283,
13,3214283,7/31/2018 8:27:57,3214283,
12,3214283,7/31/2018 21:27:25,3214283,
12,3214283,7/31/2018 21:27:27,3214283,
13,3214283,8/1/2018 8:26:48,3214283,
13,3214283,8/1/2018 8:26:50,3214283,
15,3214284,7/31/2018 8:24:16,3214284,
15,3214284,7/31/2018 8:24:38,3214284,
15,3214284,7/31/2018 17:31:36,3214284,
14,3214286,7/31/2018 8:27:58,3214286,
14,3214286,7/31/2018 20:28:55,3214286,
14,3214286,8/1/2018 8:24:24,3214286,
14,3214286,8/1/2018 8:24:29,3214286,
13,3214288,7/31/2018 8:22:41,3214288,
13,3214288,7/31/2018 21:26:24,3214288,
13,3214288,8/1/2018 8:49:20,3214288,
14,3214289,7/31/2018 8:31:55,3214289,
15,3214289,7/31/2018 20:31:32,3214289,
14,3214289,8/1/2018 8:29:46,3214289,
13,3214290,7/31/2018 8:32:55,3214290,
15,3214293,7/31/2018 8:23:21,3214293,
15,3214293,7/31/2018 20:28:02,3214293,
15,3214293,8/1/2018 8:28:56,3214293,
12,3214301,7/31/2018 8:27:50,3214301,
12,3214301,7/31/2018 20:27:59,3214301,
12,3214301,8/1/2018 8:24:18,3214301,
15,3214302,7/31/2018 8:29:37,3214302,
15,3214302,7/31/2018 20:32:24,3214302,
15,3214302,8/1/2018 8:28:41,3214302,
15,3214303,7/31/2018 8:26:45,3214303,
15,3214303,7/31/2018 20:29:45,3214303,
13,3214305,7/31/2018 8:22:43,3214305,
12,3214305,7/31/2018 8:25:19,3214305,
12,3214305,7/31/2018 8:25:20,3214305,
13,3214305,7/31/2018 21:27:33,3214305,
13,3214305,7/31/2018 21:27:48,3214305,
12,3214305,8/1/2018 8:22:07,3214305,
12,3214305,8/1/2018 8:22:09,3214305,
13,3214307,7/31/2018 8:30:33,3214307,
13,3214307,7/31/2018 21:29:15,3214307,
13,3214307,7/31/2018 21:29:16,3214307,
13,3214307,8/1/2018 8:30:04,3214307,
15,3214310,7/31/2018 8:28:41,3214310,
15,3214310,7/31/2018 8:28:42,3214310,
15,3214310,7/31/2018 21:25:42,3214310,
15,3214310,8/1/2018 8:32:39,3214310,
15,3214316,7/31/2018 8:22:22,3214316,
15,3214316,7/31/2018 20:26:19,3214316,
15,3214316,7/31/2018 20:26:23,3214316,
14,3214316,8/1/2018 8:27:20,3214316,
15,3214318,7/31/2018 8:25:20,3214318,
15,3214318,7/31/2018 8:25:21,3214318,
15,3214319,7/31/2018 8:22:17,3214319,
15,3214319,7/31/2018 21:31:07,3214319,
15,3214319,7/31/2018 21:31:09,3214319,
15,3214319,8/1/2018 8:24:39,3214319,
15,3214319,8/1/2018 8:24:40,3214319,
14,3214320,7/31/2018 8:26:44,3214320,
14,3214320,7/31/2018 20:27:38,3214320,
14,3214320,8/1/2018 8:23:22,3214320,
12,3214321,7/31/2018 8:26:10,3214321,
12,3214321,8/1/2018 8:22:48,3214321,
12,3214322,7/31/2018 8:24:09,3214322,
12,3214322,7/31/2018 21:28:56,3214322,
13,3214322,8/1/2018 8:22:00,3214322,
12,3214324,7/31/2018 8:27:40,3214324,
12,3214324,7/31/2018 21:28:26,3214324,
12,3214324,8/1/2018 8:28:34,3214324,
15,3214325,7/31/2018 8:25:27,3214325,
15,3214325,7/31/2018 8:25:29,3214325,
14,3214325,7/31/2018 20:28:42,3214325,
15,3214325,8/1/2018 8:21:54,3214325,
15,3214325,8/1/2018 8:21:58,3214325,
21,3214326,7/31/2018 8:33:07,3214326,
21,3214326,7/31/2018 14:37:43,3214326,
15,3214328,7/31/2018 8:27:17,3214328,
14,3214328,7/31/2018 20:29:08,3214328,
15,3214328,8/1/2018 8:25:00,3214328,
14,3214329,7/31/2018 8:35:13,3214329,
14,3214329,7/31/2018 20:27:53,3214329,
15,3214329,8/1/2018 8:32:42,3214329,
13,3214330,7/31/2018 8:22:24,3214330,
13,3214330,7/31/2018 21:27:39,3214330,
13,3214330,8/1/2018 8:30:31,3214330,
14,3214331,7/31/2018 8:30:23,3214331,
15,3214331,7/31/2018 8:30:38,3214331,
13,3214331,7/31/2018 20:27:59,3214331,
13,3214331,8/1/2018 8:30:39,3214331,
14,3214332,7/31/2018 8:33:15,3214332,
14,3214332,7/31/2018 20:28:23,3214332,
14,3214332,8/1/2018 8:30:15,3214332,
15,3214333,7/31/2018 8:27:42,3214333,
14,3214333,7/31/2018 21:26:17,3214333,
15,3214333,8/1/2018 8:25:09,3214333,
15,3214334,7/31/2018 8:32:47,3214334,
14,3214334,7/31/2018 21:26:03,3214334,
14,3214334,7/31/2018 21:26:04,3214334,
14,3214334,8/1/2018 8:29:52,3214334,
12,3214337,7/31/2018 8:30:22,3214337,
12,3214337,7/31/2018 21:26:53,3214337,
12,3214337,8/1/2018 8:25:31,3214337,
14,3214338,7/31/2018 8:28:34,3214338,
14,3214338,7/31/2018 20:29:05,3214338,
14,3214338,8/1/2018 8:31:05,3214338,
12,3214340,7/31/2018 8:26:39,3214340,
12,3214340,7/31/2018 20:26:16,3214340,
12,3214340,8/1/2018 8:21:56,3214340,
14,3214341,7/31/2018 8:25:36,3214341,
15,3214341,7/31/2018 20:28:53,3214341,
14,3214341,8/1/2018 8:27:23,3214341,
14,3214342,7/31/2018 8:25:13,3214342,
15,3214342,7/31/2018 20:28:27,3214342,
15,3214342,8/1/2018 8:24:28,3214342,
15,3214343,7/31/2018 8:25:45,3214343,
14,3214343,7/31/2018 20:29:21,3214343,
14,3214343,8/1/2018 8:50:21,3214343,
13,3214344,7/31/2018 8:22:44,3214344,
13,3214344,7/31/2018 21:26:15,3214344,
13,3214344,8/1/2018 8:22:27,3214344,
15,3214345,7/31/2018 8:23:02,3214345,
14,3214345,7/31/2018 20:29:17,3214345,
14,3214345,8/1/2018 8:50:26,3214345,
14,3214346,7/31/2018 8:32:53,3214346,
15,3214346,7/31/2018 21:28:48,3214346,
15,3214346,8/1/2018 8:32:02,3214346,
14,3214347,8/1/2018 8:27:04,3214347,
15,3214348,7/31/2018 8:26:08,3214348,
15,3214348,7/31/2018 8:26:13,3214348,
15,3214348,7/31/2018 21:27:58,3214348,
15,3214348,7/31/2018 21:27:59,3214348,
15,3214348,7/31/2018 21:28:04,3214348,
15,3214348,8/1/2018 8:24:57,3214348,
15,3214348,8/1/2018 8:25:05,3214348,
13,3214349,7/31/2018 8:24:00,3214349,
12,3214349,7/31/2018 21:27:28,3214349,
13,3214349,7/31/2018 21:28:37,3214349,
12,3214349,8/1/2018 8:23:26,3214349,
15,3214350,7/31/2018 8:27:45,3214350,
15,3214350,7/31/2018 21:27:34,3214350,
15,3214350,7/31/2018 21:27:40,3214350,
15,3214350,8/1/2018 8:25:12,3214350,
15,3214351,7/31/2018 8:27:09,3214351,
15,3214351,7/31/2018 8:27:10,3214351,
15,3214351,7/31/2018 20:27:00,3214351,
15,3214351,7/31/2018 20:27:02,3214351,
14,3214351,8/1/2018 8:35:22,3214351,
13,3214352,7/31/2018 8:22:49,3214352,
13,3214352,7/31/2018 20:29:42,3214352,
13,3214352,8/1/2018 8:22:09,3214352,
14,3214353,7/31/2018 8:24:18,3214353,
14,3214353,7/31/2018 21:25:29,3214353,
14,3214353,8/1/2018 8:24:12,3214353,
12,3214354,7/31/2018 8:30:47,3214354,
12,3214354,7/31/2018 21:28:41,3214354,
12,3214354,8/1/2018 8:27:32,3214354,
12,3214355,7/31/2018 8:35:26,3214355,
12,3214355,7/31/2018 20:29:00,3214355,
12,3214355,8/1/2018 8:34:22,3214355,
15,3214356,7/31/2018 8:22:40,3214356,
14,3214356,7/31/2018 20:28:29,3214356,
14,3214356,7/31/2018 20:28:30,3214356,
15,3214356,8/1/2018 8:22:51,3214356,
14,3214357,7/31/2018 8:32:28,3214357,
15,3214357,7/31/2018 20:28:26,3214357,
15,3214357,8/1/2018 8:31:57,3214357,
12,3214358,7/31/2018 8:23:39,3214358,
12,3214358,7/31/2018 20:26:22,3214358,
12,3214358,8/1/2018 8:22:41,3214358,
13,3214359,7/31/2018 8:25:29,3214359,
12,3214359,7/31/2018 20:29:13,3214359,
13,3214359,8/1/2018 8:26:46,3214359,
12,3214361,7/31/2018 8:23:30,3214361,
12,3214361,7/31/2018 21:26:56,3214361,
12,3214361,8/1/2018 8:22:30,3214361,
15,3214362,7/31/2018 8:35:30,3214362,
15,3214362,7/31/2018 20:29:05,3214362,
59,3214362,8/1/2018 8:32:14,3214362,
15,3214362,8/1/2018 8:33:47,3214362,
13,3214364,7/31/2018 8:31:58,3214364,
12,3214364,7/31/2018 21:27:19,3214364,
13,3214364,7/31/2018 21:28:42,3214364,
13,3214364,8/1/2018 8:28:31,3214364,
15,3214365,7/31/2018 8:30:04,3214365,
15,3214365,7/31/2018 20:30:51,3214365,
15,3214365,8/1/2018 8:31:40,3214365,
15,3214366,7/31/2018 8:22:49,3214366,
15,3214366,7/31/2018 20:27:06,3214366,
14,3214367,7/31/2018 8:22:41,3214367,
15,3214367,7/31/2018 21:28:44,3214367,
14,3214367,8/1/2018 8:22:48,3214367,
14,3214368,7/31/2018 8:31:05,3214368,
13,3214368,7/31/2018 20:28:27,3214368,
14,3214368,8/1/2018 8:30:39,3214368,
12,3214369,7/31/2018 8:30:02,3214369,
12,3214369,7/31/2018 8:30:09,3214369,
12,3214369,7/31/2018 21:26:34,3214369,
12,3214369,8/1/2018 8:27:58,3214369,
13,3214370,7/31/2018 8:22:39,3214370,
13,3214370,7/31/2018 21:27:46,3214370,
13,3214370,8/1/2018 8:23:47,3214370,
15,3214371,7/31/2018 8:23:41,3214371,
14,3214371,7/31/2018 20:28:52,3214371,
15,3214371,8/1/2018 8:29:11,3214371,
15,3214373,7/31/2018 8:24:47,3214373,
15,3214373,7/31/2018 20:28:32,3214373,
15,3214373,8/1/2018 8:24:16,3214373,
14,3214375,7/31/2018 8:23:08,3214375,
15,3214375,7/31/2018 20:28:48,3214375,
14,3214375,8/1/2018 8:50:00,3214375,
15,3234989,7/31/2018 8:29:44,3234989,
15,3234989,7/31/2018 20:27:36,3234989,
15,3234989,8/1/2018 8:28:21,3234989,
15,3234994,7/31/2018 8:29:00,3234994,
15,3234994,7/31/2018 21:27:23,3234994,
15,3234994,8/1/2018 8:22:09,3234994,
15,3234995,7/31/2018 8:29:12,3234995,
14,3234995,7/31/2018 20:26:49,3234995,
15,3234995,8/1/2018 8:29:53,3234995,
12,3234996,7/31/2018 8:30:43,3234996,
12,3234996,7/31/2018 20:33:25,3234996,
12,3234996,7/31/2018 20:33:32,3234996,
12,3234996,8/1/2018 8:28:56,3234996,
50,3234999,7/31/2018 8:24:40,3234999,
50,3234999,7/31/2018 20:31:13,3234999,
50,3234999,8/1/2018 8:30:31,3234999,
14,3235001,7/31/2018 8:39:25,3235001,
14,3235001,7/31/2018 20:30:31,3235001,
14,3235001,7/31/2018 20:30:33,3235001,
14,3235001,8/1/2018 8:28:49,3235001,
15,3235002,7/31/2018 8:22:47,3235002,
15,3235002,7/31/2018 20:27:41,3235002,
15,3235002,8/1/2018 8:23:53,3235002,
12,3235003,7/31/2018 20:25:50,3235003,
12,3235003,8/1/2018 8:34:25,3235003,
12,3235005,7/31/2018 20:27:36,3235005,
12,3235005,7/31/2018 20:27:38,3235005,
12,3235005,8/1/2018 8:31:30,3235005,
12,3235006,7/31/2018 8:29:28,3235006,
12,3235006,7/31/2018 17:31:49,3235006,
12,3235006,8/1/2018 8:28:41,3235006,
13,3235007,7/31/2018 8:22:33,3235007,
13,3235007,7/31/2018 8:22:34,3235007,
13,3235007,7/31/2018 21:26:55,3235007,
13,3235007,7/31/2018 21:27:29,3235007,
13,3235007,8/1/2018 8:22:35,3235007,
13,3235008,7/31/2018 8:24:36,3235008,
13,3235008,7/31/2018 20:27:56,3235008,
13,3235008,8/1/2018 8:27:11,3235008,
56,3255495,7/31/2018 8:31:59,3255495,
56,3255495,7/31/2018 20:27:08,3255495,
56,3255495,8/1/2018 8:30:08,3255495,
12,3255497,7/31/2018 8:23:49,3255497,
12,3255497,7/31/2018 20:27:28,3255497,
12,3255497,8/1/2018 8:22:53,3255497,
15,3255498,8/1/2018 8:34:21,3255498,
13,3255500,7/31/2018 21:27:52,3255500,
13,3255500,8/1/2018 8:23:27,3255500,
12,3255501,7/31/2018 8:22:55,3255501,
13,3255501,7/31/2018 20:29:18,3255501,
13,3255501,8/1/2018 8:49:04,3255501,
22,3267662,7/31/2018 8:22:57,3267662,
22,3267662,7/31/2018 19:25:58,3267662,
22,3267662,8/1/2018 8:22:04,3267662,
23,3267664,7/31/2018 8:31:59,3267664,
22,3267664,7/31/2018 20:34:48,3267664,
23,3267664,8/1/2018 8:27:52,3267664,
23,3267670,7/31/2018 8:24:29,3267670,
23,3267670,7/31/2018 8:24:31,3267670,
23,3267670,7/31/2018 19:25:42,3267670,
23,3267670,7/31/2018 19:25:44,3267670,
23,3267670,8/1/2018 8:23:25,3267670,
23,3267670,8/1/2018 8:23:28,3267670,
22,3267671,7/31/2018 8:32:12,3267671,
23,3267671,7/31/2018 8:32:29,3267671,
23,3267671,7/31/2018 20:27:48,3267671,
22,3267671,7/31/2018 20:28:48,3267671,
23,3267671,8/1/2018 8:30:48,3267671,
23,3267673,7/31/2018 8:23:03,3267673,
23,3267673,7/31/2018 19:26:04,3267673,
23,3267673,8/1/2018 8:22:50,3267673,
22,3267674,7/31/2018 8:27:44,3267674,
22,3267674,7/31/2018 8:27:46,3267674,
22,3267674,7/31/2018 20:28:03,3267674,
22,3267674,7/31/2018 20:28:20,3267674,
22,3267674,8/1/2018 8:23:05,3267674,
22,3267674,8/1/2018 8:23:07,3267674,
21,3267675,7/31/2018 8:26:27,3267675,
21,3267675,7/31/2018 8:26:29,3267675,
21,3267675,7/31/2018 21:25:34,3267675,
21,3267675,8/1/2018 8:31:23,3267675,
21,3267675,8/1/2018 8:31:25,3267675,
20,3267676,7/31/2018 8:30:28,3267676,
20,3267676,7/31/2018 19:25:52,3267676,
20,3267676,8/1/2018 8:26:42,3267676,
21,3267677,7/31/2018 8:33:12,3267677,
21,3267677,7/31/2018 8:33:34,3267677,
20,3267677,7/31/2018 21:26:39,3267677,
21,3267677,8/1/2018 8:32:47,3267677,
22,3267679,7/31/2018 8:35:11,3267679,
23,3267679,7/31/2018 21:25:44,3267679,
23,3267679,7/31/2018 21:26:18,3267679,
23,3267679,7/31/2018 21:26:36,3267679,
22,3267679,8/1/2018 8:32:06,3267679,
21,3267680,7/31/2018 8:35:47,3267680,
20,3267680,7/31/2018 19:25:58,3267680,
21,3267680,8/1/2018 8:31:54,3267680,
21,3267681,7/31/2018 8:38:27,3267681,
21,3267681,7/31/2018 20:26:32,3267681,
21,3267681,8/1/2018 8:34:56,3267681,
21,3267681,8/1/2018 8:34:58,3267681,
21,3267682,7/31/2018 8:30:20,3267682,
20,3267682,7/31/2018 21:26:06,3267682,
21,3267682,8/1/2018 8:33:21,3267682,
21,3267683,7/31/2018 8:34:24,3267683,
21,3267683,7/31/2018 8:34:26,3267683,
21,3267683,7/31/2018 20:26:07,3267683,
21,3267683,8/1/2018 8:28:38,3267683,
21,3267683,8/1/2018 8:28:40,3267683,
58,3277311,7/31/2018 8:24:41,3277311,
58,3277311,7/31/2018 8:24:49,3277311,
59,3277311,7/31/2018 21:29:35,3277311,
58,3277311,7/31/2018 21:29:41,3277311,
58,3277311,8/1/2018 8:22:21,3277311,
58,3277311,8/1/2018 8:22:22,3277311,
58,3277312,7/31/2018 8:27:02,3277312,
58,3277312,7/31/2018 8:27:04,3277312,
58,3277312,7/31/2018 21:29:21,3277312,
58,3277312,7/31/2018 21:29:24,3277312,
58,3277312,8/1/2018 8:29:20,3277312,
58,3277312,8/1/2018 8:29:28,3277312,
59,3277313,7/31/2018 8:23:15,3277313,
58,3277313,7/31/2018 8:23:22,3277313,
59,3277313,7/31/2018 21:26:37,3277313,
59,3277313,7/31/2018 21:26:39,3277313,
59,3277313,8/1/2018 8:23:11,3277313,
12,3288424,7/31/2018 8:23:19,3288424,
12,3288424,7/31/2018 21:26:20,3288424,
12,3288424,8/1/2018 8:24:08,3288424,
12,3288424,8/1/2018 8:25:07,3288424,
12,3288426,7/31/2018 8:34:51,3288426,
12,3288426,7/31/2018 20:26:45,3288426,
12,3288426,8/1/2018 8:34:34,3288426,
12,3288427,7/31/2018 8:24:55,3288427,
12,3288427,7/31/2018 20:26:41,3288427,
13,3288427,8/1/2018 8:22:05,3288427,
14,3288428,7/31/2018 8:28:55,3288428,
14,3288428,7/31/2018 8:28:56,3288428,
15,3288428,7/31/2018 21:25:36,3288428,
14,3288428,8/1/2018 8:31:15,3288428,
14,3288428,8/1/2018 8:31:16,3288428,
14,3288429,7/31/2018 8:33:23,3288429,
14,3288429,7/31/2018 21:25:58,3288429,
14,3288429,8/1/2018 8:31:50,3288429,
13,3288430,7/31/2018 8:23:02,3288430,
12,3288430,7/31/2018 21:26:24,3288430,
